identificador,tipo,entidade,ano,coluna,quantidade_valores_unicos,dtype_inferido
zika_2020,fato,zika,2020.0,dt_notificacao,87,texto
zika_2020,fato,zika,2020.0,ds_semana_notificacao,33,inteiro
zika_2020,fato,zika,2020.0,ano_notificacao,1,inteiro
zika_2020,fato,zika,2020.0,co_uf_notificacao,1,inteiro
zika_2020,fato,zika,2020.0,co_municipio_notificacao,2,inteiro
zika_2020,fato,zika,2020.0,id_regional,1,inteiro
zika_2020,fato,zika,2020.0,co_unidade_notificacao,50,inteiro
zika_2020,fato,zika,2020.0,dt_diagnostico_sintoma,107,texto
zika_2020,fato,zika,2020.0,ds_semana_sintoma,37,inteiro
zika_2020,fato,zika,2020.0,dt_nascimento,226,texto
zika_2020,fato,zika,2020.0,nu_idade,69,inteiro
zika_2020,fato,zika,2020.0,tp_sexo,2,texto
zika_2020,fato,zika,2020.0,tp_gestante,7,inteiro
zika_2020,fato,zika,2020.0,tp_raca_cor,5,inteiro
zika_2020,fato,zika,2020.0,tp_escolaridade,9,inteiro
zika_2020,fato,zika,2020.0,co_uf_residencia,1,inteiro
zika_2020,fato,zika,2020.0,co_municipio_residencia,1,inteiro
zika_2020,fato,zika,2020.0,id_rg_residencia,1,inteiro
zika_2020,fato,zika,2020.0,co_distrito_residencia,8,inteiro
zika_2020,fato,zika,2020.0,co_bairro_residencia,51,inteiro
zika_2020,fato,zika,2020.0,no_bairro_residencia,52,texto
zika_2020,fato,zika,2020.0,co_logradouro_residencia,0,vazio
zika_2020,fato,zika,2020.0,nm_logradouro_residencia,201,texto
zika_2020,fato,zika,2020.0,nu_cep_residencia,11,inteiro
zika_2020,fato,zika,2020.0,tp_zona_residencia,1,inteiro
zika_2020,fato,zika,2020.0,co_pais_residencia,1,inteiro
zika_2020,fato,zika,2020.0,dt_investigacao,85,texto
zika_2020,fato,zika,2020.0,tp_classificacao_final,1,inteiro
zika_2020,fato,zika,2020.0,tp_criterio_confirmacao,2,inteiro
zika_2020,fato,zika,2020.0,tp_autoctone_residencia,1,inteiro
zika_2020,fato,zika,2020.0,co_uf_infeccao,0,vazio
zika_2020,fato,zika,2020.0,co_pais_infeccao,1,inteiro
zika_2020,fato,zika,2020.0,co_municipio_infeccao,0,vazio
zika_2020,fato,zika,2020.0,co_distrito_infeccao,0,vazio
zika_2020,fato,zika,2020.0,co_bairro_infeccao,1,inteiro
zika_2020,fato,zika,2020.0,no_bairro_infeccao,0,vazio
zika_2020,fato,zika,2020.0,st_doenca_trabalho,1,inteiro
zika_2020,fato,zika,2020.0,tp_evolucao_caso,2,inteiro
zika_2020,fato,zika,2020.0,dt_obito,2,texto
zika_2020,fato,zika,2020.0,dt_encerra,76,texto
zika_2019,fato,zika,2019.0,nu_notificacao,210,inteiro
zika_2019,fato,zika,2019.0,tp_notificacao,1,inteiro
zika_2019,fato,zika,2019.0,co_cid,1,texto
zika_2019,fato,zika,2019.0,dt_notificacao,136,texto
zika_2019,fato,zika,2019.0,ds_semana_notificacao,50,inteiro
zika_2019,fato,zika,2019.0,ano_notificacao,2,inteiro
zika_2019,fato,zika,2019.0,co_uf_notificacao,1,inteiro
zika_2019,fato,zika,2019.0,co_municipio_notificacao,1,inteiro
zika_2019,fato,zika,2019.0,id_regional,1,inteiro
zika_2019,fato,zika,2019.0,co_unidade_notificacao,40,inteiro
zika_2019,fato,zika,2019.0,dt_diagnostico_sintoma,141,texto
zika_2019,fato,zika,2019.0,ds_semana_sintoma,49,inteiro
zika_2019,fato,zika,2019.0,dt_nascimento,147,texto
zika_2019,fato,zika,2019.0,nu_idade,71,inteiro
zika_2019,fato,zika,2019.0,tp_sexo,2,texto
zika_2019,fato,zika,2019.0,tp_gestante,7,inteiro
zika_2019,fato,zika,2019.0,tp_raca_cor,5,inteiro
zika_2019,fato,zika,2019.0,tp_escolaridade,10,inteiro
zika_2019,fato,zika,2019.0,co_uf_residencia,1,inteiro
zika_2019,fato,zika,2019.0,co_municipio_residencia,1,inteiro
zika_2019,fato,zika,2019.0,id_rg_residencia,1,inteiro
zika_2019,fato,zika,2019.0,co_distrito_residencia,8,inteiro
zika_2019,fato,zika,2019.0,co_bairro_residencia,56,inteiro
zika_2019,fato,zika,2019.0,no_bairro_residencia,56,texto
zika_2019,fato,zika,2019.0,co_logradouro_residencia,0,vazio
zika_2019,fato,zika,2019.0,nm_logradouro_residencia,192,texto
zika_2019,fato,zika,2019.0,nu_cep_residencia,12,inteiro
zika_2019,fato,zika,2019.0,tp_zona_residencia,2,inteiro
zika_2019,fato,zika,2019.0,co_pais_residencia,1,inteiro
zika_2019,fato,zika,2019.0,dt_investigacao,131,texto
zika_2019,fato,zika,2019.0,tp_classificacao_final,3,inteiro
zika_2019,fato,zika,2019.0,tp_criterio_confirmacao,2,inteiro
zika_2019,fato,zika,2019.0,tp_autoctone_residencia,2,inteiro
zika_2019,fato,zika,2019.0,co_uf_infeccao,1,inteiro
zika_2019,fato,zika,2019.0,co_pais_infeccao,2,inteiro
zika_2019,fato,zika,2019.0,co_municipio_infeccao,1,inteiro
zika_2019,fato,zika,2019.0,co_distrito_infeccao,0,vazio
zika_2019,fato,zika,2019.0,co_bairro_infeccao,2,inteiro
zika_2019,fato,zika,2019.0,no_bairro_infeccao,1,texto
zika_2019,fato,zika,2019.0,st_doenca_trabalho,2,inteiro
zika_2019,fato,zika,2019.0,tp_evolucao_caso,2,inteiro
zika_2019,fato,zika,2019.0,dt_obito,4,texto
zika_2019,fato,zika,2019.0,dt_encerra,129,texto
zika_2018,fato,zika,2018.0,nu_notificacao,115,inteiro
zika_2018,fato,zika,2018.0,tp_notificacao,1,inteiro
zika_2018,fato,zika,2018.0,co_cid,1,texto
zika_2018,fato,zika,2018.0,dt_notificacao,84,texto
zika_2018,fato,zika,2018.0,ds_semana_notificacao,45,inteiro
zika_2018,fato,zika,2018.0,ano_notificacao,2,inteiro
zika_2018,fato,zika,2018.0,co_uf_notificacao,1,inteiro
zika_2018,fato,zika,2018.0,co_municipio_notificacao,1,inteiro
zika_2018,fato,zika,2018.0,id_regional,1,inteiro
zika_2018,fato,zika,2018.0,co_unidade_notificacao,33,inteiro
zika_2018,fato,zika,2018.0,dt_diagnostico_sintoma,93,texto
zika_2018,fato,zika,2018.0,ds_semana_sintoma,43,inteiro
zika_2018,fato,zika,2018.0,dt_nascimento,81,texto
zika_2018,fato,zika,2018.0,nu_idade,60,inteiro
zika_2018,fato,zika,2018.0,tp_sexo,2,texto
zika_2018,fato,zika,2018.0,tp_gestante,7,inteiro
zika_2018,fato,zika,2018.0,tp_raca_cor,4,inteiro
zika_2018,fato,zika,2018.0,tp_escolaridade,9,inteiro
zika_2018,fato,zika,2018.0,co_uf_residencia,1,inteiro
zika_2018,fato,zika,2018.0,co_municipio_residencia,1,inteiro
zika_2018,fato,zika,2018.0,id_rg_residencia,1,inteiro
zika_2018,fato,zika,2018.0,co_distrito_residencia,8,inteiro
zika_2018,fato,zika,2018.0,co_bairro_residencia,49,inteiro
zika_2018,fato,zika,2018.0,no_bairro_residencia,49,texto
zika_2018,fato,zika,2018.0,co_logradouro_residencia,0,vazio
zika_2018,fato,zika,2018.0,nm_logradouro_residencia,107,texto
zika_2018,fato,zika,2018.0,nu_cep_residencia,13,inteiro
zika_2018,fato,zika,2018.0,tp_zona_residencia,2,inteiro
zika_2018,fato,zika,2018.0,co_pais_residencia,1,inteiro
zika_2018,fato,zika,2018.0,dt_investigacao,84,texto
zika_2018,fato,zika,2018.0,tp_classificacao_final,3,inteiro
zika_2018,fato,zika,2018.0,tp_criterio_confirmacao,2,inteiro
zika_2018,fato,zika,2018.0,tp_autoctone_residencia,2,inteiro
zika_2018,fato,zika,2018.0,co_uf_infeccao,1,inteiro
zika_2018,fato,zika,2018.0,co_pais_infeccao,2,inteiro
zika_2018,fato,zika,2018.0,co_municipio_infeccao,1,inteiro
zika_2018,fato,zika,2018.0,co_distrito_infeccao,0,vazio
zika_2018,fato,zika,2018.0,co_bairro_infeccao,3,inteiro
zika_2018,fato,zika,2018.0,no_bairro_infeccao,2,texto
zika_2018,fato,zika,2018.0,st_doenca_trabalho,2,inteiro
zika_2018,fato,zika,2018.0,tp_evolucao_caso,3,inteiro
zika_2018,fato,zika,2018.0,dt_obito,1,texto
zika_2018,fato,zika,2018.0,dt_encerra,80,texto
zika_2017,fato,zika,2017.0,nu_notificacao,134,inteiro
zika_2017,fato,zika,2017.0,tp_notificacao,1,inteiro
zika_2017,fato,zika,2017.0,co_cid,1,texto
zika_2017,fato,zika,2017.0,dt_notificacao,79,texto
zika_2017,fato,zika,2017.0,ds_semana_notificacao,38,inteiro
zika_2017,fato,zika,2017.0,ano_notificacao,2,inteiro
zika_2017,fato,zika,2017.0,co_uf_notificacao,1,inteiro
zika_2017,fato,zika,2017.0,co_municipio_notificacao,1,inteiro
zika_2017,fato,zika,2017.0,id_regional,1,inteiro
zika_2017,fato,zika,2017.0,co_unidade_notificacao,29,inteiro
zika_2017,fato,zika,2017.0,dt_diagnostico_sintoma,93,texto
zika_2017,fato,zika,2017.0,ds_semana_sintoma,40,inteiro
zika_2017,fato,zika,2017.0,dt_nascimento,94,texto
zika_2017,fato,zika,2017.0,nu_idade,52,inteiro
zika_2017,fato,zika,2017.0,tp_sexo,3,texto
zika_2017,fato,zika,2017.0,tp_gestante,7,inteiro
zika_2017,fato,zika,2017.0,tp_raca_cor,4,inteiro
zika_2017,fato,zika,2017.0,tp_escolaridade,7,inteiro
zika_2017,fato,zika,2017.0,co_uf_residencia,1,inteiro
zika_2017,fato,zika,2017.0,co_municipio_residencia,1,inteiro
zika_2017,fato,zika,2017.0,id_rg_residencia,1,inteiro
zika_2017,fato,zika,2017.0,co_distrito_residencia,8,inteiro
zika_2017,fato,zika,2017.0,co_bairro_residencia,44,inteiro
zika_2017,fato,zika,2017.0,no_bairro_residencia,45,texto
zika_2017,fato,zika,2017.0,co_logradouro_residencia,0,vazio
zika_2017,fato,zika,2017.0,nm_logradouro_residencia,124,texto
zika_2017,fato,zika,2017.0,nu_cep_residencia,12,inteiro
zika_2017,fato,zika,2017.0,tp_zona_residencia,1,inteiro
zika_2017,fato,zika,2017.0,co_pais_residencia,1,inteiro
zika_2017,fato,zika,2017.0,dt_investigacao,83,texto
zika_2017,fato,zika,2017.0,tp_classificacao_final,2,inteiro
zika_2017,fato,zika,2017.0,tp_criterio_confirmacao,2,inteiro
zika_2017,fato,zika,2017.0,tp_autoctone_residencia,2,inteiro
zika_2017,fato,zika,2017.0,co_uf_infeccao,1,inteiro
zika_2017,fato,zika,2017.0,co_pais_infeccao,2,inteiro
zika_2017,fato,zika,2017.0,co_municipio_infeccao,1,inteiro
zika_2017,fato,zika,2017.0,co_distrito_infeccao,0,vazio
zika_2017,fato,zika,2017.0,co_bairro_infeccao,3,inteiro
zika_2017,fato,zika,2017.0,no_bairro_infeccao,2,texto
zika_2017,fato,zika,2017.0,st_doenca_trabalho,2,inteiro
zika_2017,fato,zika,2017.0,tp_evolucao_caso,3,inteiro
zika_2017,fato,zika,2017.0,dt_obito,3,texto
zika_2017,fato,zika,2017.0,dt_encerra,82,texto
zika_2016,fato,zika,2016.0,nu_notificacao,4241,inteiro
zika_2016,fato,zika,2016.0,tp_notificacao,1,inteiro
zika_2016,fato,zika,2016.0,co_cid,1,texto
zika_2016,fato,zika,2016.0,dt_notificacao,288,texto
zika_2016,fato,zika,2016.0,ds_semana_notificacao,66,inteiro
zika_2016,fato,zika,2016.0,ano_notificacao,4,inteiro
zika_2016,fato,zika,2016.0,co_uf_notificacao,1,inteiro
zika_2016,fato,zika,2016.0,co_municipio_notificacao,9,inteiro
zika_2016,fato,zika,2016.0,id_regional,2,inteiro
zika_2016,fato,zika,2016.0,co_unidade_notificacao,94,inteiro
zika_2016,fato,zika,2016.0,dt_diagnostico_sintoma,297,texto
zika_2016,fato,zika,2016.0,ds_semana_sintoma,53,inteiro
zika_2016,fato,zika,2016.0,dt_nascimento,337,texto
zika_2016,fato,zika,2016.0,nu_idade,130,inteiro
zika_2016,fato,zika,2016.0,tp_sexo,3,texto
zika_2016,fato,zika,2016.0,tp_gestante,7,inteiro
zika_2016,fato,zika,2016.0,tp_raca_cor,6,inteiro
zika_2016,fato,zika,2016.0,tp_escolaridade,10,inteiro
zika_2016,fato,zika,2016.0,co_uf_residencia,1,inteiro
zika_2016,fato,zika,2016.0,co_municipio_residencia,1,inteiro
zika_2016,fato,zika,2016.0,id_rg_residencia,1,inteiro
zika_2016,fato,zika,2016.0,co_distrito_residencia,8,inteiro
zika_2016,fato,zika,2016.0,co_bairro_residencia,95,inteiro
zika_2016,fato,zika,2016.0,no_bairro_residencia,97,texto
zika_2016,fato,zika,2016.0,co_logradouro_residencia,0,vazio
zika_2016,fato,zika,2016.0,nm_logradouro_residencia,3036,texto
zika_2016,fato,zika,2016.0,nu_cep_residencia,80,inteiro
zika_2016,fato,zika,2016.0,tp_zona_residencia,4,inteiro
zika_2016,fato,zika,2016.0,co_pais_residencia,1,inteiro
zika_2016,fato,zika,2016.0,dt_investigacao,310,texto
zika_2016,fato,zika,2016.0,tp_classificacao_final,3,inteiro
zika_2016,fato,zika,2016.0,tp_criterio_confirmacao,2,inteiro
zika_2016,fato,zika,2016.0,tp_autoctone_residencia,3,inteiro
zika_2016,fato,zika,2016.0,co_uf_infeccao,1,inteiro
zika_2016,fato,zika,2016.0,co_pais_infeccao,2,inteiro
zika_2016,fato,zika,2016.0,co_municipio_infeccao,1,inteiro
zika_2016,fato,zika,2016.0,co_distrito_infeccao,0,vazio
zika_2016,fato,zika,2016.0,co_bairro_infeccao,10,inteiro
zika_2016,fato,zika,2016.0,no_bairro_infeccao,9,texto
zika_2016,fato,zika,2016.0,st_doenca_trabalho,2,inteiro
zika_2016,fato,zika,2016.0,tp_evolucao_caso,4,inteiro
zika_2016,fato,zika,2016.0,dt_obito,9,texto
zika_2016,fato,zika,2016.0,dt_encerra,407,texto
zika_2015,fato,zika,2015.0,nu_notificacao,446,inteiro
zika_2015,fato,zika,2015.0,tp_notificacao,1,inteiro
zika_2015,fato,zika,2015.0,co_cid,1,texto
zika_2015,fato,zika,2015.0,dt_notificacao,93,texto
zika_2015,fato,zika,2015.0,ds_semana_notificacao,36,inteiro
zika_2015,fato,zika,2015.0,ano_notificacao,3,inteiro
zika_2015,fato,zika,2015.0,co_uf_notificacao,1,inteiro
zika_2015,fato,zika,2015.0,co_municipio_notificacao,1,inteiro
zika_2015,fato,zika,2015.0,id_regional,1,inteiro
zika_2015,fato,zika,2015.0,co_unidade_notificacao,44,inteiro
zika_2015,fato,zika,2015.0,dt_diagnostico_sintoma,77,texto
zika_2015,fato,zika,2015.0,ds_semana_sintoma,25,inteiro
zika_2015,fato,zika,2015.0,dt_nascimento,116,texto
zika_2015,fato,zika,2015.0,nu_idade,98,inteiro
zika_2015,fato,zika,2015.0,tp_sexo,3,texto
zika_2015,fato,zika,2015.0,tp_gestante,7,inteiro
zika_2015,fato,zika,2015.0,tp_raca_cor,4,inteiro
zika_2015,fato,zika,2015.0,tp_escolaridade,7,inteiro
zika_2015,fato,zika,2015.0,co_uf_residencia,1,inteiro
zika_2015,fato,zika,2015.0,co_municipio_residencia,1,inteiro
zika_2015,fato,zika,2015.0,id_rg_residencia,1,inteiro
zika_2015,fato,zika,2015.0,co_distrito_residencia,8,inteiro
zika_2015,fato,zika,2015.0,co_bairro_residencia,90,inteiro
zika_2015,fato,zika,2015.0,no_bairro_residencia,69,texto
zika_2015,fato,zika,2015.0,co_logradouro_residencia,0,vazio
zika_2015,fato,zika,2015.0,nm_logradouro_residencia,394,texto
zika_2015,fato,zika,2015.0,nu_cep_residencia,2,inteiro
zika_2015,fato,zika,2015.0,tp_zona_residencia,3,inteiro
zika_2015,fato,zika,2015.0,co_pais_residencia,1,inteiro
zika_2015,fato,zika,2015.0,dt_investigacao,96,texto
zika_2015,fato,zika,2015.0,tp_classificacao_final,3,inteiro
zika_2015,fato,zika,2015.0,tp_criterio_confirmacao,2,inteiro
zika_2015,fato,zika,2015.0,tp_autoctone_residencia,2,inteiro
zika_2015,fato,zika,2015.0,co_uf_infeccao,1,inteiro
zika_2015,fato,zika,2015.0,co_pais_infeccao,2,inteiro
zika_2015,fato,zika,2015.0,co_municipio_infeccao,1,inteiro
zika_2015,fato,zika,2015.0,co_distrito_infeccao,0,vazio
zika_2015,fato,zika,2015.0,co_bairro_infeccao,5,inteiro
zika_2015,fato,zika,2015.0,no_bairro_infeccao,4,texto
zika_2015,fato,zika,2015.0,st_doenca_trabalho,2,inteiro
zika_2015,fato,zika,2015.0,tp_evolucao_caso,2,inteiro
zika_2015,fato,zika,2015.0,dt_obito,0,vazio
zika_2015,fato,zika,2015.0,dt_encerra,150,texto
dengue_2025,fato,dengue,2025.0,NU_NOTIFIC,9185,inteiro
dengue_2025,fato,dengue,2025.0,TP_NOT,1,inteiro
dengue_2025,fato,dengue,2025.0,ID_AGRAVO,1,texto
dengue_2025,fato,dengue,2025.0,DT_NOTIFIC,360,data
dengue_2025,fato,dengue,2025.0,SEM_NOT,53,inteiro
dengue_2025,fato,dengue,2025.0,NU_ANO,1,inteiro
dengue_2025,fato,dengue,2025.0,SG_UF_NOT,12,inteiro
dengue_2025,fato,dengue,2025.0,ID_MUNICIP,45,inteiro
dengue_2025,fato,dengue,2025.0,ID_REGIONA,29,inteiro
dengue_2025,fato,dengue,2025.0,ID_UNIDADE,236,inteiro
dengue_2025,fato,dengue,2025.0,DT_SIN_PRI,429,data
dengue_2025,fato,dengue,2025.0,SEM_PRI,96,inteiro
dengue_2025,fato,dengue,2025.0,DT_NASC,7251,data
dengue_2025,fato,dengue,2025.0,NU_IDADE_N,113,inteiro
dengue_2025,fato,dengue,2025.0,CS_SEXO,3,texto
dengue_2025,fato,dengue,2025.0,CS_GESTANT,7,inteiro
dengue_2025,fato,dengue,2025.0,CS_RACA,6,inteiro
dengue_2025,fato,dengue,2025.0,CS_ESCOL_N,11,inteiro
dengue_2025,fato,dengue,2025.0,SG_UF,1,inteiro
dengue_2025,fato,dengue,2025.0,ID_MN_RESI,1,inteiro
dengue_2025,fato,dengue,2025.0,ID_RG_RESI,1,inteiro
dengue_2025,fato,dengue,2025.0,ID_DISTRIT,8,inteiro
dengue_2025,fato,dengue,2025.0,ID_BAIRRO,93,inteiro
dengue_2025,fato,dengue,2025.0,NM_BAIRRO,115,texto
dengue_2025,fato,dengue,2025.0,ID_LOGRADO,0,vazio
dengue_2025,fato,dengue,2025.0,NM_LOGRADO,5834,texto
dengue_2025,fato,dengue,2025.0,NU_CEP,3392,inteiro
dengue_2025,fato,dengue,2025.0,ID_PAIS,1,inteiro
dengue_2025,fato,dengue,2025.0,DT_INVEST,361,inteiro
dengue_2025,fato,dengue,2025.0,ID_OCUPA_N,45,texto
dengue_2025,fato,dengue,2025.0,FEBRE,2,inteiro
dengue_2025,fato,dengue,2025.0,MIALGIA,2,inteiro
dengue_2025,fato,dengue,2025.0,CEFALEIA,2,inteiro
dengue_2025,fato,dengue,2025.0,EXANTEMA,2,inteiro
dengue_2025,fato,dengue,2025.0,VOMITO,2,inteiro
dengue_2025,fato,dengue,2025.0,NAUSEA,2,inteiro
dengue_2025,fato,dengue,2025.0,DOR_COSTAS,2,inteiro
dengue_2025,fato,dengue,2025.0,CONJUNTVIT,2,inteiro
dengue_2025,fato,dengue,2025.0,ARTRITE,2,inteiro
dengue_2025,fato,dengue,2025.0,ARTRALGIA,2,inteiro
dengue_2025,fato,dengue,2025.0,PETEQUIA_N,2,inteiro
dengue_2025,fato,dengue,2025.0,LEUCOPENIA,2,inteiro
dengue_2025,fato,dengue,2025.0,LACO,2,inteiro
dengue_2025,fato,dengue,2025.0,DOR_RETRO,2,inteiro
dengue_2025,fato,dengue,2025.0,DIABETES,2,inteiro
dengue_2025,fato,dengue,2025.0,HEMATOLOG,2,inteiro
dengue_2025,fato,dengue,2025.0,HEPATOPAT,2,inteiro
dengue_2025,fato,dengue,2025.0,RENAL,2,inteiro
dengue_2025,fato,dengue,2025.0,HIPERTENSA,2,inteiro
dengue_2025,fato,dengue,2025.0,ACIDO_PEPT,2,inteiro
dengue_2025,fato,dengue,2025.0,AUTO_IMUNE,2,inteiro
dengue_2025,fato,dengue,2025.0,DT_CHIK_S1,37,inteiro
dengue_2025,fato,dengue,2025.0,DT_CHIK_S2,0,vazio
dengue_2025,fato,dengue,2025.0,DT_PRNT,14,inteiro
dengue_2025,fato,dengue,2025.0,RES_CHIKS1,3,inteiro
dengue_2025,fato,dengue,2025.0,RES_CHIKS2,2,inteiro
dengue_2025,fato,dengue,2025.0,RESUL_PRNT,2,inteiro
dengue_2025,fato,dengue,2025.0,DT_SORO,266,inteiro
dengue_2025,fato,dengue,2025.0,RESUL_SORO,4,inteiro
dengue_2025,fato,dengue,2025.0,DT_NS1,279,inteiro
dengue_2025,fato,dengue,2025.0,RESUL_NS1,4,inteiro
dengue_2025,fato,dengue,2025.0,DT_VIRAL,12,inteiro
dengue_2025,fato,dengue,2025.0,RESUL_VI_N,3,inteiro
dengue_2025,fato,dengue,2025.0,DT_PCR,240,inteiro
dengue_2025,fato,dengue,2025.0,RESUL_PCR_,4,inteiro
dengue_2025,fato,dengue,2025.0,SOROTIPO,3,inteiro
dengue_2025,fato,dengue,2025.0,HISTOPA_N,3,inteiro
dengue_2025,fato,dengue,2025.0,IMUNOH_N,3,inteiro
dengue_2025,fato,dengue,2025.0,HOSPITALIZ,3,inteiro
dengue_2025,fato,dengue,2025.0,DT_INTERNA,268,inteiro
dengue_2025,fato,dengue,2025.0,UF,3,inteiro
dengue_2025,fato,dengue,2025.0,MUNICIPIO,7,inteiro
dengue_2025,fato,dengue,2025.0,HOSPITAL,52,inteiro
dengue_2025,fato,dengue,2025.0,DDD_HOSP,2,inteiro
dengue_2025,fato,dengue,2025.0,TEL_HOSP,65,inteiro
dengue_2025,fato,dengue,2025.0,TPAUTOCTO,3,inteiro
dengue_2025,fato,dengue,2025.0,COUFINF,1,inteiro
dengue_2025,fato,dengue,2025.0,COPAISINF,1,inteiro
dengue_2025,fato,dengue,2025.0,COMUNINF,1,inteiro
dengue_2025,fato,dengue,2025.0,CODISINF,6,inteiro
dengue_2025,fato,dengue,2025.0,CO_BAINF,57,inteiro
dengue_2025,fato,dengue,2025.0,NOBAIINF,59,texto
dengue_2025,fato,dengue,2025.0,CLASSI_FIN,5,inteiro
dengue_2025,fato,dengue,2025.0,CRITERIO,3,inteiro
dengue_2025,fato,dengue,2025.0,DOENCA_TRA,0,vazio
dengue_2025,fato,dengue,2025.0,CLINC_CHIK,1,inteiro
dengue_2025,fato,dengue,2025.0,EVOLUCAO,5,inteiro
dengue_2025,fato,dengue,2025.0,DT_OBITO,30,inteiro
dengue_2025,fato,dengue,2025.0,DT_ENCERRA,309,inteiro
dengue_2025,fato,dengue,2025.0,ALRM_HIPOT,2,inteiro
dengue_2025,fato,dengue,2025.0,ALRM_PLAQ,2,inteiro
dengue_2025,fato,dengue,2025.0,ALRM_VOM,2,inteiro
dengue_2025,fato,dengue,2025.0,ALRM_SANG,2,inteiro
dengue_2025,fato,dengue,2025.0,ALRM_HEMAT,2,inteiro
dengue_2025,fato,dengue,2025.0,ALRM_ABDOM,2,inteiro
dengue_2025,fato,dengue,2025.0,ALRM_LETAR,2,inteiro
dengue_2025,fato,dengue,2025.0,ALRM_HEPAT,1,inteiro
dengue_2025,fato,dengue,2025.0,ALRM_LIQ,2,inteiro
dengue_2025,fato,dengue,2025.0,DT_ALRM,110,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_PULSO,1,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_CONV,1,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_ENCH,1,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_INSUF,2,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_TAQUI,2,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_EXTRE,2,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_HIPOT,2,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_HEMAT,2,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_MELEN,1,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_METRO,1,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_SANG,1,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_AST,2,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_MIOC,1,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_CONSC,2,inteiro
dengue_2025,fato,dengue,2025.0,GRAV_ORGAO,1,inteiro
dengue_2025,fato,dengue,2025.0,DT_GRAV,10,inteiro
dengue_2025,fato,dengue,2025.0,MANI_HEMOR,0,vazio
dengue_2025,fato,dengue,2025.0,EPISTAXE,0,vazio
dengue_2025,fato,dengue,2025.0,GENGIVO,0,vazio
dengue_2025,fato,dengue,2025.0,METRO,0,vazio
dengue_2025,fato,dengue,2025.0,PETEQUIAS,0,vazio
dengue_2025,fato,dengue,2025.0,HEMATURA,0,vazio
dengue_2025,fato,dengue,2025.0,SANGRAM,0,vazio
dengue_2025,fato,dengue,2025.0,LACO_N,0,vazio
dengue_2025,fato,dengue,2025.0,PLASMATICO,0,vazio
dengue_2025,fato,dengue,2025.0,EVIDENCIA,0,vazio
dengue_2025,fato,dengue,2025.0,PLAQ_MENOR,0,vazio
dengue_2025,fato,dengue,2025.0,CON_FHD,0,vazio
dengue_2025,fato,dengue,2025.0,COMPLICA,0,vazio
dengue_2025,fato,dengue,2025.0,NU_LOTE_I,0,vazio
dengue_2025,fato,dengue,2025.0,DS_OBS,2026,texto
dengue_2024,fato,dengue,2024.0,NU_NOTIFIC,10455,inteiro
dengue_2024,fato,dengue,2024.0,TP_NOT,1,inteiro
dengue_2024,fato,dengue,2024.0,ID_AGRAVO,1,texto
dengue_2024,fato,dengue,2024.0,DT_NOTIFIC,350,data
dengue_2024,fato,dengue,2024.0,SEM_NOT,53,inteiro
dengue_2024,fato,dengue,2024.0,NU_ANO,1,inteiro
dengue_2024,fato,dengue,2024.0,SG_UF_NOT,18,inteiro
dengue_2024,fato,dengue,2024.0,ID_MUNICIP,64,inteiro
dengue_2024,fato,dengue,2024.0,ID_REGIONA,40,inteiro
dengue_2024,fato,dengue,2024.0,ID_UNIDADE,272,inteiro
dengue_2024,fato,dengue,2024.0,DT_SIN_PRI,413,data
dengue_2024,fato,dengue,2024.0,SEM_PRI,85,inteiro
dengue_2024,fato,dengue,2024.0,DT_NASC,8260,data
dengue_2024,fato,dengue,2024.0,NU_IDADE_N,125,inteiro
dengue_2024,fato,dengue,2024.0,CS_SEXO,3,texto
dengue_2024,fato,dengue,2024.0,CS_GESTANT,7,inteiro
dengue_2024,fato,dengue,2024.0,CS_RACA,6,inteiro
dengue_2024,fato,dengue,2024.0,CS_ESCOL_N,11,inteiro
dengue_2024,fato,dengue,2024.0,SG_UF,1,inteiro
dengue_2024,fato,dengue,2024.0,ID_MN_RESI,1,inteiro
dengue_2024,fato,dengue,2024.0,ID_RG_RESI,1,inteiro
dengue_2024,fato,dengue,2024.0,ID_DISTRIT,8,inteiro
dengue_2024,fato,dengue,2024.0,ID_BAIRRO,93,inteiro
dengue_2024,fato,dengue,2024.0,NM_BAIRRO,93,texto
dengue_2024,fato,dengue,2024.0,ID_LOGRADO,0,vazio
dengue_2024,fato,dengue,2024.0,NM_LOGRADO,6812,texto
dengue_2024,fato,dengue,2024.0,NU_CEP,3268,inteiro
dengue_2024,fato,dengue,2024.0,ID_PAIS,1,inteiro
dengue_2024,fato,dengue,2024.0,DT_INVEST,357,inteiro
dengue_2024,fato,dengue,2024.0,ID_OCUPA_N,81,texto
