identificador,tipo,entidade,ano,coluna,quantidade_null,percentual_null
zika_2021,fato,zika,2021.0,RESUL_NS1,17661,99.98
zika_2021,fato,zika,2021.0,DT_VIRAL,17650,99.92
zika_2021,fato,zika,2021.0,RESUL_VI_N,13956,79.01
zika_2021,fato,zika,2021.0,DT_PCR,17512,99.14
zika_2021,fato,zika,2021.0,RESUL_PCR_,13951,78.98
zika_2021,fato,zika,2021.0,SOROTIPO,17664,100.0
zika_2021,fato,zika,2021.0,HISTOPA_N,17662,99.99
zika_2021,fato,zika,2021.0,IMUNOH_N,17662,99.99
zika_2021,fato,zika,2021.0,HOSPITALIZ,7886,44.64
zika_2021,fato,zika,2021.0,DT_INTERNA,17471,98.91
zika_2021,fato,zika,2021.0,UF,17462,98.86
zika_2021,fato,zika,2021.0,MUNICIPIO,17475,98.93
zika_2021,fato,zika,2021.0,TPAUTOCTO,12104,68.52
zika_2021,fato,zika,2021.0,COUFINF,13713,77.63
zika_2021,fato,zika,2021.0,COPAISINF,13713,77.63
zika_2021,fato,zika,2021.0,COMUNINF,13739,77.78
zika_2021,fato,zika,2021.0,CODISINF,14804,83.81
zika_2021,fato,zika,2021.0,CO_BAINF,15163,85.84
zika_2021,fato,zika,2021.0,NOBAIINF,15155,85.8
zika_2021,fato,zika,2021.0,CLASSI_FIN,0,0.0
zika_2021,fato,zika,2021.0,CRITERIO,0,0.0
zika_2021,fato,zika,2021.0,DOENCA_TRA,17664,100.0
zika_2021,fato,zika,2021.0,CLINC_CHIK,753,4.26
zika_2021,fato,zika,2021.0,EVOLUCAO,0,0.0
zika_2021,fato,zika,2021.0,DT_OBITO,17653,99.94
zika_2021,fato,zika,2021.0,DT_ENCERRA,0,0.0
zika_2021,fato,zika,2021.0,ALRM_HIPOT,17664,100.0
zika_2021,fato,zika,2021.0,ALRM_PLAQ,17664,100.0
zika_2021,fato,zika,2021.0,ALRM_VOM,17664,100.0
zika_2021,fato,zika,2021.0,ALRM_SANG,17664,100.0
zika_2021,fato,zika,2021.0,ALRM_HEMAT,17664,100.0
zika_2021,fato,zika,2021.0,ALRM_ABDOM,17664,100.0
zika_2021,fato,zika,2021.0,ALRM_LETAR,17664,100.0
zika_2021,fato,zika,2021.0,ALRM_HEPAT,17664,100.0
zika_2021,fato,zika,2021.0,ALRM_LIQ,17664,100.0
zika_2021,fato,zika,2021.0,DT_ALRM,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_PULSO,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_CONV,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_ENCH,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_INSUF,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_TAQUI,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_EXTRE,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_HIPOT,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_HEMAT,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_MELEN,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_METRO,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_SANG,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_AST,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_MIOC,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_CONSC,17664,100.0
zika_2021,fato,zika,2021.0,GRAV_ORGAO,17664,100.0
zika_2021,fato,zika,2021.0,DT_GRAV,17664,100.0
zika_2021,fato,zika,2021.0,MANI_HEMOR,17664,100.0
zika_2021,fato,zika,2021.0,EPISTAXE,17664,100.0
zika_2021,fato,zika,2021.0,GENGIVO,17664,100.0
zika_2021,fato,zika,2021.0,METRO,17664,100.0
zika_2021,fato,zika,2021.0,PETEQUIAS,17664,100.0
zika_2021,fato,zika,2021.0,HEMATURA,17664,100.0
zika_2021,fato,zika,2021.0,SANGRAM,17664,100.0
zika_2021,fato,zika,2021.0,LACO_N,17664,100.0
zika_2021,fato,zika,2021.0,PLASMATICO,17664,100.0
zika_2021,fato,zika,2021.0,EVIDENCIA,17664,100.0
zika_2021,fato,zika,2021.0,PLAQ_MENOR,17664,100.0
zika_2021,fato,zika,2021.0,CON_FHD,17664,100.0
zika_2020,fato,zika,2020.0,nu_notificacao,0,0.0
zika_2020,fato,zika,2020.0,tp_notificacao,0,0.0
zika_2020,fato,zika,2020.0,co_cid,0,0.0
zika_2020,fato,zika,2020.0,dt_notificacao,0,0.0
zika_2020,fato,zika,2020.0,ds_semana_notificacao,0,0.0
zika_2020,fato,zika,2020.0,ano_notificacao,0,0.0
zika_2020,fato,zika,2020.0,co_uf_notificacao,0,0.0
zika_2020,fato,zika,2020.0,co_municipio_notificacao,0,0.0
zika_2020,fato,zika,2020.0,id_regional,0,0.0
zika_2020,fato,zika,2020.0,co_unidade_notificacao,0,0.0
zika_2020,fato,zika,2020.0,dt_diagnostico_sintoma,0,0.0
zika_2020,fato,zika,2020.0,ds_semana_sintoma,0,0.0
zika_2020,fato,zika,2020.0,dt_nascimento,10,4.02
zika_2020,fato,zika,2020.0,nu_idade,0,0.0
zika_2020,fato,zika,2020.0,tp_sexo,0,0.0
zika_2020,fato,zika,2020.0,tp_gestante,0,0.0
zika_2020,fato,zika,2020.0,tp_raca_cor,0,0.0
zika_2020,fato,zika,2020.0,tp_escolaridade,4,1.61
zika_2020,fato,zika,2020.0,co_uf_residencia,0,0.0
zika_2020,fato,zika,2020.0,co_municipio_residencia,0,0.0
zika_2020,fato,zika,2020.0,id_rg_residencia,0,0.0
zika_2020,fato,zika,2020.0,co_distrito_residencia,2,0.8
zika_2020,fato,zika,2020.0,co_bairro_residencia,1,0.4
zika_2020,fato,zika,2020.0,no_bairro_residencia,0,0.0
zika_2020,fato,zika,2020.0,co_logradouro_residencia,249,100.0
zika_2020,fato,zika,2020.0,nm_logradouro_residencia,2,0.8
zika_2020,fato,zika,2020.0,nu_cep_residencia,238,95.58
zika_2020,fato,zika,2020.0,tp_zona_residencia,9,3.61
zika_2020,fato,zika,2020.0,co_pais_residencia,0,0.0
zika_2020,fato,zika,2020.0,dt_investigacao,0,0.0
zika_2020,fato,zika,2020.0,tp_classificacao_final,0,0.0
zika_2020,fato,zika,2020.0,tp_criterio_confirmacao,0,0.0
zika_2020,fato,zika,2020.0,tp_autoctone_residencia,248,99.6
zika_2020,fato,zika,2020.0,co_uf_infeccao,249,100.0
zika_2020,fato,zika,2020.0,co_pais_infeccao,0,0.0
zika_2020,fato,zika,2020.0,co_municipio_infeccao,249,100.0
zika_2020,fato,zika,2020.0,co_distrito_infeccao,249,100.0
zika_2020,fato,zika,2020.0,co_bairro_infeccao,0,0.0
zika_2020,fato,zika,2020.0,no_bairro_infeccao,249,100.0
zika_2020,fato,zika,2020.0,st_doenca_trabalho,248,99.6
zika_2020,fato,zika,2020.0,tp_evolucao_caso,0,0.0
zika_2020,fato,zika,2020.0,dt_obito,247,99.2
zika_2020,fato,zika,2020.0,dt_encerra,0,0.0
zika_2019,fato,zika,2019.0,nu_notificacao,0,0.0
zika_2019,fato,zika,2019.0,tp_notificacao,0,0.0
zika_2019,fato,zika,2019.0,co_cid,0,0.0
zika_2019,fato,zika,2019.0,dt_notificacao,0,0.0
zika_2019,fato,zika,2019.0,ds_semana_notificacao,0,0.0
zika_2019,fato,zika,2019.0,ano_notificacao,0,0.0
zika_2019,fato,zika,2019.0,co_uf_notificacao,0,0.0
zika_2019,fato,zika,2019.0,co_municipio_notificacao,0,0.0
zika_2019,fato,zika,2019.0,id_regional,0,0.0
zika_2019,fato,zika,2019.0,co_unidade_notificacao,0,0.0
zika_2019,fato,zika,2019.0,dt_diagnostico_sintoma,0,0.0
zika_2019,fato,zika,2019.0,ds_semana_sintoma,0,0.0
zika_2019,fato,zika,2019.0,dt_nascimento,33,15.64
zika_2019,fato,zika,2019.0,nu_idade,0,0.0
zika_2019,fato,zika,2019.0,tp_sexo,0,0.0
zika_2019,fato,zika,2019.0,tp_gestante,0,0.0
zika_2019,fato,zika,2019.0,tp_raca_cor,0,0.0
zika_2019,fato,zika,2019.0,tp_escolaridade,0,0.0
zika_2019,fato,zika,2019.0,co_uf_residencia,0,0.0
zika_2019,fato,zika,2019.0,co_municipio_residencia,0,0.0
zika_2019,fato,zika,2019.0,id_rg_residencia,0,0.0
zika_2019,fato,zika,2019.0,co_distrito_residencia,0,0.0
zika_2019,fato,zika,2019.0,co_bairro_residencia,2,0.95
zika_2019,fato,zika,2019.0,no_bairro_residencia,2,0.95
zika_2019,fato,zika,2019.0,co_logradouro_residencia,211,100.0
zika_2019,fato,zika,2019.0,nm_logradouro_residencia,8,3.79
zika_2019,fato,zika,2019.0,nu_cep_residencia,199,94.31
zika_2019,fato,zika,2019.0,tp_zona_residencia,4,1.9
zika_2019,fato,zika,2019.0,co_pais_residencia,0,0.0
zika_2019,fato,zika,2019.0,dt_investigacao,0,0.0
zika_2019,fato,zika,2019.0,tp_classificacao_final,0,0.0
zika_2019,fato,zika,2019.0,tp_criterio_confirmacao,29,13.74
zika_2019,fato,zika,2019.0,tp_autoctone_residencia,201,95.26
zika_2019,fato,zika,2019.0,co_uf_infeccao,206,97.63
zika_2019,fato,zika,2019.0,co_pais_infeccao,0,0.0
zika_2019,fato,zika,2019.0,co_municipio_infeccao,206,97.63
zika_2019,fato,zika,2019.0,co_distrito_infeccao,211,100.0
zika_2019,fato,zika,2019.0,co_bairro_infeccao,0,0.0
zika_2019,fato,zika,2019.0,no_bairro_infeccao,210,99.53
zika_2019,fato,zika,2019.0,st_doenca_trabalho,201,95.26
zika_2019,fato,zika,2019.0,tp_evolucao_caso,2,0.95
zika_2019,fato,zika,2019.0,dt_obito,207,98.1
zika_2019,fato,zika,2019.0,dt_encerra,0,0.0
zika_2018,fato,zika,2018.0,nu_notificacao,0,0.0
zika_2018,fato,zika,2018.0,tp_notificacao,0,0.0
zika_2018,fato,zika,2018.0,co_cid,0,0.0
zika_2018,fato,zika,2018.0,dt_notificacao,0,0.0
zika_2018,fato,zika,2018.0,ds_semana_notificacao,0,0.0
zika_2018,fato,zika,2018.0,ano_notificacao,0,0.0
zika_2018,fato,zika,2018.0,co_uf_notificacao,0,0.0
zika_2018,fato,zika,2018.0,co_municipio_notificacao,0,0.0
zika_2018,fato,zika,2018.0,id_regional,0,0.0
zika_2018,fato,zika,2018.0,co_unidade_notificacao,0,0.0
zika_2018,fato,zika,2018.0,dt_diagnostico_sintoma,0,0.0
zika_2018,fato,zika,2018.0,ds_semana_sintoma,0,0.0
zika_2018,fato,zika,2018.0,dt_nascimento,25,21.37
zika_2018,fato,zika,2018.0,nu_idade,0,0.0
zika_2018,fato,zika,2018.0,tp_sexo,0,0.0
zika_2018,fato,zika,2018.0,tp_gestante,0,0.0
zika_2018,fato,zika,2018.0,tp_raca_cor,0,0.0
zika_2018,fato,zika,2018.0,tp_escolaridade,1,0.85
zika_2018,fato,zika,2018.0,co_uf_residencia,0,0.0
zika_2018,fato,zika,2018.0,co_municipio_residencia,0,0.0
zika_2018,fato,zika,2018.0,id_rg_residencia,0,0.0
zika_2018,fato,zika,2018.0,co_distrito_residencia,1,0.85
zika_2018,fato,zika,2018.0,co_bairro_residencia,2,1.71
zika_2018,fato,zika,2018.0,no_bairro_residencia,2,1.71
zika_2018,fato,zika,2018.0,co_logradouro_residencia,117,100.0
zika_2018,fato,zika,2018.0,nm_logradouro_residencia,3,2.56
zika_2018,fato,zika,2018.0,nu_cep_residencia,103,88.03
zika_2018,fato,zika,2018.0,tp_zona_residencia,4,3.42
zika_2018,fato,zika,2018.0,co_pais_residencia,0,0.0
zika_2018,fato,zika,2018.0,dt_investigacao,3,2.56
zika_2018,fato,zika,2018.0,tp_classificacao_final,0,0.0
zika_2018,fato,zika,2018.0,tp_criterio_confirmacao,9,7.69
zika_2018,fato,zika,2018.0,tp_autoctone_residencia,104,88.89
zika_2018,fato,zika,2018.0,co_uf_infeccao,113,96.58
zika_2018,fato,zika,2018.0,co_pais_infeccao,0,0.0
zika_2018,fato,zika,2018.0,co_municipio_infeccao,113,96.58
zika_2018,fato,zika,2018.0,co_distrito_infeccao,117,100.0
zika_2018,fato,zika,2018.0,co_bairro_infeccao,0,0.0
zika_2018,fato,zika,2018.0,no_bairro_infeccao,114,97.44
zika_2018,fato,zika,2018.0,st_doenca_trabalho,103,88.03
zika_2018,fato,zika,2018.0,tp_evolucao_caso,9,7.69
zika_2018,fato,zika,2018.0,dt_obito,116,99.15
zika_2018,fato,zika,2018.0,dt_encerra,0,0.0
zika_2017,fato,zika,2017.0,nu_notificacao,0,0.0
zika_2017,fato,zika,2017.0,tp_notificacao,0,0.0
zika_2017,fato,zika,2017.0,co_cid,0,0.0
zika_2017,fato,zika,2017.0,dt_notificacao,0,0.0
zika_2017,fato,zika,2017.0,ds_semana_notificacao,0,0.0
zika_2017,fato,zika,2017.0,ano_notificacao,0,0.0
zika_2017,fato,zika,2017.0,co_uf_notificacao,0,0.0
zika_2017,fato,zika,2017.0,co_municipio_notificacao,0,0.0
zika_2017,fato,zika,2017.0,id_regional,0,0.0
zika_2017,fato,zika,2017.0,co_unidade_notificacao,0,0.0
zika_2017,fato,zika,2017.0,dt_diagnostico_sintoma,0,0.0
zika_2017,fato,zika,2017.0,ds_semana_sintoma,0,0.0
zika_2017,fato,zika,2017.0,dt_nascimento,19,14.18
zika_2017,fato,zika,2017.0,nu_idade,0,0.0
zika_2017,fato,zika,2017.0,tp_sexo,0,0.0
zika_2017,fato,zika,2017.0,tp_gestante,0,0.0
zika_2017,fato,zika,2017.0,tp_raca_cor,0,0.0
zika_2017,fato,zika,2017.0,tp_escolaridade,8,5.97
zika_2017,fato,zika,2017.0,co_uf_residencia,0,0.0
zika_2017,fato,zika,2017.0,co_municipio_residencia,0,0.0
zika_2017,fato,zika,2017.0,id_rg_residencia,0,0.0
zika_2017,fato,zika,2017.0,co_distrito_residencia,1,0.75
zika_2017,fato,zika,2017.0,co_bairro_residencia,1,0.75
zika_2017,fato,zika,2017.0,no_bairro_residencia,0,0.0
zika_2017,fato,zika,2017.0,co_logradouro_residencia,134,100.0
zika_2017,fato,zika,2017.0,nm_logradouro_residencia,3,2.24
zika_2017,fato,zika,2017.0,nu_cep_residencia,122,91.04
zika_2017,fato,zika,2017.0,tp_zona_residencia,8,5.97
zika_2017,fato,zika,2017.0,co_pais_residencia,0,0.0
zika_2017,fato,zika,2017.0,dt_investigacao,0,0.0
zika_2017,fato,zika,2017.0,tp_classificacao_final,0,0.0
zika_2017,fato,zika,2017.0,tp_criterio_confirmacao,0,0.0
zika_2017,fato,zika,2017.0,tp_autoctone_residencia,122,91.04
zika_2017,fato,zika,2017.0,co_uf_infeccao,126,94.03
zika_2017,fato,zika,2017.0,co_pais_infeccao,0,0.0
zika_2017,fato,zika,2017.0,co_municipio_infeccao,126,94.03
zika_2017,fato,zika,2017.0,co_distrito_infeccao,134,100.0
zika_2017,fato,zika,2017.0,co_bairro_infeccao,0,0.0
zika_2017,fato,zika,2017.0,no_bairro_infeccao,132,98.51
zika_2017,fato,zika,2017.0,st_doenca_trabalho,126,94.03
zika_2017,fato,zika,2017.0,tp_evolucao_caso,2,1.49
zika_2017,fato,zika,2017.0,dt_obito,131,97.76
zika_2017,fato,zika,2017.0,dt_encerra,0,0.0
zika_2016,fato,zika,2016.0,nu_notificacao,0,0.0
zika_2016,fato,zika,2016.0,tp_notificacao,0,0.0
zika_2016,fato,zika,2016.0,co_cid,0,0.0
zika_2016,fato,zika,2016.0,dt_notificacao,0,0.0
zika_2016,fato,zika,2016.0,ds_semana_notificacao,0,0.0
zika_2016,fato,zika,2016.0,ano_notificacao,0,0.0
zika_2016,fato,zika,2016.0,co_uf_notificacao,0,0.0
zika_2016,fato,zika,2016.0,co_municipio_notificacao,0,0.0
zika_2016,fato,zika,2016.0,id_regional,0,0.0
zika_2016,fato,zika,2016.0,co_unidade_notificacao,0,0.0
zika_2016,fato,zika,2016.0,dt_diagnostico_sintoma,0,0.0
zika_2016,fato,zika,2016.0,ds_semana_sintoma,0,0.0
zika_2016,fato,zika,2016.0,dt_nascimento,3632,84.78
zika_2016,fato,zika,2016.0,nu_idade,0,0.0
zika_2016,fato,zika,2016.0,tp_sexo,0,0.0
zika_2016,fato,zika,2016.0,tp_gestante,0,0.0
zika_2016,fato,zika,2016.0,tp_raca_cor,0,0.0
zika_2016,fato,zika,2016.0,tp_escolaridade,84,1.96
zika_2016,fato,zika,2016.0,co_uf_residencia,0,0.0
zika_2016,fato,zika,2016.0,co_municipio_residencia,0,0.0
zika_2016,fato,zika,2016.0,id_rg_residencia,0,0.0
zika_2016,fato,zika,2016.0,co_distrito_residencia,17,0.4
zika_2016,fato,zika,2016.0,co_bairro_residencia,11,0.26
zika_2016,fato,zika,2016.0,no_bairro_residencia,5,0.12
zika_2016,fato,zika,2016.0,co_logradouro_residencia,4284,100.0
zika_2016,fato,zika,2016.0,nm_logradouro_residencia,34,0.79
zika_2016,fato,zika,2016.0,nu_cep_residencia,4203,98.11
zika_2016,fato,zika,2016.0,tp_zona_residencia,150,3.5
zika_2016,fato,zika,2016.0,co_pais_residencia,0,0.0
zika_2016,fato,zika,2016.0,dt_investigacao,33,0.77
zika_2016,fato,zika,2016.0,tp_classificacao_final,0,0.0
zika_2016,fato,zika,2016.0,tp_criterio_confirmacao,45,1.05
zika_2016,fato,zika,2016.0,tp_autoctone_residencia,4040,94.3
zika_2016,fato,zika,2016.0,co_uf_infeccao,4187,97.74
zika_2016,fato,zika,2016.0,co_pais_infeccao,0,0.0
zika_2016,fato,zika,2016.0,co_municipio_infeccao,4187,97.74
zika_2016,fato,zika,2016.0,co_distrito_infeccao,4284,100.0
zika_2016,fato,zika,2016.0,co_bairro_infeccao,0,0.0
zika_2016,fato,zika,2016.0,no_bairro_infeccao,4266,99.58
zika_2016,fato,zika,2016.0,st_doenca_trabalho,4102,95.75
zika_2016,fato,zika,2016.0,tp_evolucao_caso,51,1.19
zika_2016,fato,zika,2016.0,dt_obito,4274,99.77
zika_2016,fato,zika,2016.0,dt_encerra,0,0.0
zika_2015,fato,zika,2015.0,nu_notificacao,0,0.0
zika_2015,fato,zika,2015.0,tp_notificacao,0,0.0
zika_2015,fato,zika,2015.0,co_cid,0,0.0
zika_2015,fato,zika,2015.0,dt_notificacao,0,0.0
zika_2015,fato,zika,2015.0,ds_semana_notificacao,0,0.0
zika_2015,fato,zika,2015.0,ano_notificacao,0,0.0
zika_2015,fato,zika,2015.0,co_uf_notificacao,0,0.0
zika_2015,fato,zika,2015.0,co_municipio_notificacao,0,0.0
zika_2015,fato,zika,2015.0,id_regional,0,0.0
zika_2015,fato,zika,2015.0,co_unidade_notificacao,0,0.0
zika_2015,fato,zika,2015.0,dt_diagnostico_sintoma,0,0.0
zika_2015,fato,zika,2015.0,ds_semana_sintoma,0,0.0
zika_2015,fato,zika,2015.0,dt_nascimento,299,66.89
zika_2015,fato,zika,2015.0,nu_idade,0,0.0
zika_2015,fato,zika,2015.0,tp_sexo,0,0.0
zika_2015,fato,zika,2015.0,tp_gestante,0,0.0
zika_2015,fato,zika,2015.0,tp_raca_cor,14,3.13
zika_2015,fato,zika,2015.0,tp_escolaridade,14,3.13
zika_2015,fato,zika,2015.0,co_uf_residencia,0,0.0
zika_2015,fato,zika,2015.0,co_municipio_residencia,0,0.0
zika_2015,fato,zika,2015.0,id_rg_residencia,0,0.0
zika_2015,fato,zika,2015.0,co_distrito_residencia,5,1.12
zika_2015,fato,zika,2015.0,co_bairro_residencia,1,0.22
zika_2015,fato,zika,2015.0,no_bairro_residencia,1,0.22
zika_2015,fato,zika,2015.0,co_logradouro_residencia,447,100.0
zika_2015,fato,zika,2015.0,nm_logradouro_residencia,6,1.34
zika_2015,fato,zika,2015.0,nu_cep_residencia,444,99.33
zika_2015,fato,zika,2015.0,tp_zona_residencia,8,1.79
zika_2015,fato,zika,2015.0,co_pais_residencia,0,0.0
zika_2015,fato,zika,2015.0,dt_investigacao,12,2.68
zika_2015,fato,zika,2015.0,tp_classificacao_final,0,0.0
zika_2015,fato,zika,2015.0,tp_criterio_confirmacao,12,2.68
zika_2015,fato,zika,2015.0,tp_autoctone_residencia,396,88.59
zika_2015,fato,zika,2015.0,co_uf_infeccao,409,91.5
zika_2015,fato,zika,2015.0,co_pais_infeccao,0,0.0
zika_2015,fato,zika,2015.0,co_municipio_infeccao,409,91.5
zika_2015,fato,zika,2015.0,co_distrito_infeccao,447,100.0
zika_2015,fato,zika,2015.0,co_bairro_infeccao,0,0.0
zika_2015,fato,zika,2015.0,no_bairro_infeccao,443,99.11
zika_2015,fato,zika,2015.0,st_doenca_trabalho,398,89.04
zika_2015,fato,zika,2015.0,tp_evolucao_caso,14,3.13
zika_2015,fato,zika,2015.0,dt_obito,447,100.0
zika_2015,fato,zika,2015.0,dt_encerra,0,0.0
dengue_2025,fato,dengue,2025.0,NU_NOTIFIC,0,0.0
dengue_2025,fato,dengue,2025.0,TP_NOT,0,0.0
dengue_2025,fato,dengue,2025.0,ID_AGRAVO,0,0.0
dengue_2025,fato,dengue,2025.0,DT_NOTIFIC,0,0.0
dengue_2025,fato,dengue,2025.0,SEM_NOT,0,0.0
dengue_2025,fato,dengue,2025.0,NU_ANO,0,0.0
dengue_2025,fato,dengue,2025.0,SG_UF_NOT,0,0.0
dengue_2025,fato,dengue,2025.0,ID_MUNICIP,0,0.0
dengue_2025,fato,dengue,2025.0,ID_REGIONA,1,0.01
dengue_2025,fato,dengue,2025.0,ID_UNIDADE,0,0.0
dengue_2025,fato,dengue,2025.0,DT_SIN_PRI,0,0.0
dengue_2025,fato,dengue,2025.0,SEM_PRI,0,0.0
dengue_2025,fato,dengue,2025.0,DT_NASC,67,0.73
dengue_2025,fato,dengue,2025.0,NU_IDADE_N,0,0.0
dengue_2025,fato,dengue,2025.0,CS_SEXO,1,0.01
dengue_2025,fato,dengue,2025.0,CS_GESTANT,5,0.05
dengue_2025,fato,dengue,2025.0,CS_RACA,1,0.01
dengue_2025,fato,dengue,2025.0,CS_ESCOL_N,1709,18.6
dengue_2025,fato,dengue,2025.0,SG_UF,1,0.01
dengue_2025,fato,dengue,2025.0,ID_MN_RESI,0,0.0
dengue_2025,fato,dengue,2025.0,ID_RG_RESI,1,0.01
dengue_2025,fato,dengue,2025.0,ID_DISTRIT,198,2.16
dengue_2025,fato,dengue,2025.0,ID_BAIRRO,58,0.63
dengue_2025,fato,dengue,2025.0,NM_BAIRRO,18,0.2
dengue_2025,fato,dengue,2025.0,ID_LOGRADO,9187,100.0
dengue_2025,fato,dengue,2025.0,NM_LOGRADO,37,0.4
dengue_2025,fato,dengue,2025.0,NU_CEP,3667,39.92
dengue_2025,fato,dengue,2025.0,ID_PAIS,0,0.0
dengue_2025,fato,dengue,2025.0,DT_INVEST,115,1.25
dengue_2025,fato,dengue,2025.0,ID_OCUPA_N,8738,95.11
dengue_2025,fato,dengue,2025.0,FEBRE,116,1.26
dengue_2025,fato,dengue,2025.0,MIALGIA,116,1.26
dengue_2025,fato,dengue,2025.0,CEFALEIA,116,1.26
dengue_2025,fato,dengue,2025.0,EXANTEMA,116,1.26
dengue_2025,fato,dengue,2025.0,VOMITO,116,1.26
dengue_2025,fato,dengue,2025.0,NAUSEA,116,1.26
dengue_2025,fato,dengue,2025.0,DOR_COSTAS,116,1.26
dengue_2025,fato,dengue,2025.0,CONJUNTVIT,116,1.26
dengue_2025,fato,dengue,2025.0,ARTRITE,116,1.26
dengue_2025,fato,dengue,2025.0,ARTRALGIA,116,1.26
dengue_2025,fato,dengue,2025.0,PETEQUIA_N,116,1.26
dengue_2025,fato,dengue,2025.0,LEUCOPENIA,116,1.26
dengue_2025,fato,dengue,2025.0,LACO,116,1.26
dengue_2025,fato,dengue,2025.0,DOR_RETRO,116,1.26
dengue_2025,fato,dengue,2025.0,DIABETES,116,1.26
dengue_2025,fato,dengue,2025.0,HEMATOLOG,116,1.26
dengue_2025,fato,dengue,2025.0,HEPATOPAT,116,1.26
dengue_2025,fato,dengue,2025.0,RENAL,116,1.26
dengue_2025,fato,dengue,2025.0,HIPERTENSA,116,1.26
dengue_2025,fato,dengue,2025.0,ACIDO_PEPT,116,1.26
dengue_2025,fato,dengue,2025.0,AUTO_IMUNE,116,1.26
dengue_2025,fato,dengue,2025.0,DT_CHIK_S1,9146,99.55
dengue_2025,fato,dengue,2025.0,DT_CHIK_S2,9187,100.0
dengue_2025,fato,dengue,2025.0,DT_PRNT,9173,99.85
dengue_2025,fato,dengue,2025.0,RES_CHIKS1,9000,97.96
dengue_2025,fato,dengue,2025.0,RES_CHIKS2,9007,98.04
dengue_2025,fato,dengue,2025.0,RESUL_PRNT,9008,98.05
dengue_2025,fato,dengue,2025.0,DT_SORO,8524,92.78
dengue_2025,fato,dengue,2025.0,RESUL_SORO,7699,83.8
dengue_2025,fato,dengue,2025.0,DT_NS1,7847,85.41
dengue_2025,fato,dengue,2025.0,RESUL_NS1,7043,76.66
dengue_2025,fato,dengue,2025.0,DT_VIRAL,9170,99.81
dengue_2025,fato,dengue,2025.0,RESUL_VI_N,8008,87.17
dengue_2025,fato,dengue,2025.0,DT_PCR,7607,82.8
dengue_2025,fato,dengue,2025.0,RESUL_PCR_,7063,76.88
dengue_2025,fato,dengue,2025.0,SOROTIPO,8829,96.1
dengue_2025,fato,dengue,2025.0,HISTOPA_N,8327,90.64
dengue_2025,fato,dengue,2025.0,IMUNOH_N,8326,90.63
dengue_2025,fato,dengue,2025.0,HOSPITALIZ,3692,40.19
dengue_2025,fato,dengue,2025.0,DT_INTERNA,8575,93.34
dengue_2025,fato,dengue,2025.0,UF,8569,93.27
dengue_2025,fato,dengue,2025.0,MUNICIPIO,8582,93.41
dengue_2025,fato,dengue,2025.0,HOSPITAL,8587,93.47
dengue_2025,fato,dengue,2025.0,DDD_HOSP,8802,95.81
dengue_2025,fato,dengue,2025.0,TEL_HOSP,8802,95.81
dengue_2025,fato,dengue,2025.0,TPAUTOCTO,7579,82.5
dengue_2025,fato,dengue,2025.0,COUFINF,8862,96.46
dengue_2025,fato,dengue,2025.0,COPAISINF,8862,96.46
dengue_2025,fato,dengue,2025.0,COMUNINF,8867,96.52
dengue_2025,fato,dengue,2025.0,CODISINF,9136,99.44
dengue_2025,fato,dengue,2025.0,CO_BAINF,8994,97.9
dengue_2025,fato,dengue,2025.0,NOBAIINF,8989,97.84
dengue_2025,fato,dengue,2025.0,CLASSI_FIN,255,2.78
dengue_2025,fato,dengue,2025.0,CRITERIO,541,5.89
dengue_2025,fato,dengue,2025.0,DOENCA_TRA,9187,100.0
dengue_2025,fato,dengue,2025.0,CLINC_CHIK,8845,96.28
dengue_2025,fato,dengue,2025.0,EVOLUCAO,912,9.93
dengue_2025,fato,dengue,2025.0,DT_OBITO,9157,99.67
dengue_2025,fato,dengue,2025.0,DT_ENCERRA,744,8.1
dengue_2025,fato,dengue,2025.0,ALRM_HIPOT,9036,98.36
dengue_2025,fato,dengue,2025.0,ALRM_PLAQ,9033,98.32
dengue_2025,fato,dengue,2025.0,ALRM_VOM,9036,98.36
dengue_2025,fato,dengue,2025.0,ALRM_SANG,9031,98.3
dengue_2025,fato,dengue,2025.0,ALRM_HEMAT,9036,98.36
dengue_2025,fato,dengue,2025.0,ALRM_ABDOM,9035,98.35
dengue_2025,fato,dengue,2025.0,ALRM_LETAR,9036,98.36
dengue_2025,fato,dengue,2025.0,ALRM_HEPAT,9036,98.36
dengue_2025,fato,dengue,2025.0,ALRM_LIQ,9038,98.38
dengue_2025,fato,dengue,2025.0,DT_ALRM,9040,98.4
dengue_2025,fato,dengue,2025.0,GRAV_PULSO,9177,99.89
dengue_2025,fato,dengue,2025.0,GRAV_CONV,9177,99.89
