id_semana_epi,agravo,ano_epidemiologico,semana_epidemiologica,is_observado,casos,banda_80_inferior,banda_80_superior,banda_95_inferior,banda_95_superior
202226,ZIKA,2022,26,True,10,,,,
202227,ZIKA,2022,27,True,6,,,,
202228,ZIKA,2022,28,True,8,,,,
202229,ZIKA,2022,29,True,13,,,,
202230,ZIKA,2022,30,True,7,,,,
202231,ZIKA,2022,31,True,8,,,,
202232,ZIKA,2022,32,True,7,,,,
202233,ZIKA,2022,33,True,1,,,,
202234,ZIKA,2022,34,True,11,,,,
202235,ZIKA,2022,35,True,3,,,,
202236,ZIKA,2022,36,True,4,,,,
202237,ZIKA,2022,37,True,4,,,,
202238,ZIKA,2022,38,True,5,,,,
202239,ZIKA,2022,39,True,2,,,,
202240,ZIKA,2022,40,True,2,,,,
202241,ZIKA,2022,41,True,1,,,,
202242,ZIKA,2022,42,True,2,,,,
202243,ZIKA,2022,43,True,1,,,,
202244,ZIKA,2022,44,True,2,,,,
202245,ZIKA,2022,45,True,4,,,,
202246,ZIKA,2022,46,True,2,,,,
202247,ZIKA,2022,47,True,1,,,,
202248,ZIKA,2022,48,True,1,,,,
202249,ZIKA,2022,49,True,1,,,,
202250,ZIKA,2022,50,True,3,,,,
202251,ZIKA,2022,51,True,2,,,,
202252,ZIKA,2022,52,True,0,,,,
202301,ZIKA,2023,1,True,4,,,,
202302,ZIKA,2023,2,True,5,,,,
202303,ZIKA,2023,3,True,5,,,,
202304,ZIKA,2023,4,True,7,,,,
202305,ZIKA,2023,5,True,4,,,,
202306,ZIKA,2023,6,True,1,,,,
202307,ZIKA,2023,7,True,4,,,,
202308,ZIKA,2023,8,True,0,,,,
202309,ZIKA,2023,9,True,9,,,,
202310,ZIKA,2023,10,True,5,,,,
202311,ZIKA,2023,11,True,7,,,,
202312,ZIKA,2023,12,True,23,,,,
202313,ZIKA,2023,13,True,7,,,,
202314,ZIKA,2023,14,True,1,,,,
202315,ZIKA,2023,15,True,6,,,,
202316,ZIKA,2023,16,True,3,,,,
202317,ZIKA,2023,17,True,3,,,,
202318,ZIKA,2023,18,True,5,,,,
202319,ZIKA,2023,19,True,2,,,,
202320,ZIKA,2023,20,True,3,,,,
202321,ZIKA,2023,21,True,15,,,,
202322,ZIKA,2023,22,True,8,,,,
202323,ZIKA,2023,23,True,2,,,,
202324,ZIKA,2023,24,True,5,,,,
202325,ZIKA,2023,25,True,6,,,,
202326,ZIKA,2023,26,True,4,,,,
202327,ZIKA,2023,27,True,3,,,,
202328,ZIKA,2023,28,True,3,,,,
202329,ZIKA,2023,29,True,4,,,,
202330,ZIKA,2023,30,True,3,,,,
202331,ZIKA,2023,31,True,3,,,,
202332,ZIKA,2023,32,True,11,,,,
202333,ZIKA,2023,33,True,8,,,,
202334,ZIKA,2023,34,True,2,,,,
202335,ZIKA,2023,35,True,2,,,,
202336,ZIKA,2023,36,True,8,,,,
202337,ZIKA,2023,37,True,5,,,,
202338,ZIKA,2023,38,True,6,,,,
202339,ZIKA,2023,39,True,2,,,,
202340,ZIKA,2023,40,True,0,,,,
202341,ZIKA,2023,41,True,0,,,,
202342,ZIKA,2023,42,True,4,,,,
202343,ZIKA,2023,43,True,1,,,,
202344,ZIKA,2023,44,True,1,,,,
202345,ZIKA,2023,45,True,0,,,,
202346,ZIKA,2023,46,True,0,,,,
202347,ZIKA,2023,47,True,2,,,,
202348,ZIKA,2023,48,True,4,,,,
202349,ZIKA,2023,49,True,2,,,,
202350,ZIKA,2023,50,True,3,,,,
202351,ZIKA,2023,51,True,3,,,,
202352,ZIKA,2023,52,True,2,,,,
202401,ZIKA,2024,1,True,0,,,,
202402,ZIKA,2024,2,True,4,,,,
202403,ZIKA,2024,3,True,2,,,,
202404,ZIKA,2024,4,True,1,,,,
202405,ZIKA,2024,5,True,3,,,,
202406,ZIKA,2024,6,True,5,,,,
202407,ZIKA,2024,7,True,7,,,,
202408,ZIKA,2024,8,True,24,,,,
202409,ZIKA,2024,9,True,26,,,,
202410,ZIKA,2024,10,True,15,,,,
202411,ZIKA,2024,11,True,27,,,,
202412,ZIKA,2024,12,True,25,,,,
202413,ZIKA,2024,13,True,21,,,,
202414,ZIKA,2024,14,True,17,,,,
202415,ZIKA,2024,15,True,23,,,,
202416,ZIKA,2024,16,True,10,,,,
202417,ZIKA,2024,17,True,7,,,,
202418,ZIKA,2024,18,True,13,,,,
202419,ZIKA,2024,19,True,5,,,,
202420,ZIKA,2024,20,True,7,,,,
202421,ZIKA,2024,21,True,13,,,,
202422,ZIKA,2024,22,True,5,,,,
202423,ZIKA,2024,23,True,25,,,,
202424,ZIKA,2024,24,True,12,,,,
202425,ZIKA,2024,25,True,7,,,,
202426,ZIKA,2024,26,True,7,,,,
202427,ZIKA,2024,27,True,6,,,,
202428,ZIKA,2024,28,True,6,,,,
202429,ZIKA,2024,29,True,12,,,,
202430,ZIKA,2024,30,True,9,,,,
202431,ZIKA,2024,31,True,6,,,,
202432,ZIKA,2024,32,True,5,,,,
202433,ZIKA,2024,33,True,15,,,,
202434,ZIKA,2024,34,True,5,,,,
202435,ZIKA,2024,35,True,11,,,,
202436,ZIKA,2024,36,True,9,,,,
202437,ZIKA,2024,37,True,5,,,,
202438,ZIKA,2024,38,True,1,,,,
202439,ZIKA,2024,39,True,6,,,,
202440,ZIKA,2024,40,True,5,,,,
202441,ZIKA,2024,41,True,4,,,,
202442,ZIKA,2024,42,True,7,,,,
202443,ZIKA,2024,43,True,6,,,,
202444,ZIKA,2024,44,True,10,,,,
202445,ZIKA,2024,45,True,10,,,,
202446,ZIKA,2024,46,True,5,,,,
202447,ZIKA,2024,47,True,6,,,,
202448,ZIKA,2024,48,True,0,,,,
202449,ZIKA,2024,49,True,8,,,,
202450,ZIKA,2024,50,True,3,,,,
202451,ZIKA,2024,51,True,4,,,,
202452,ZIKA,2024,52,True,0,,,,
202501,ZIKA,2025,1,True,1,,,,
202502,ZIKA,2025,2,True,2,,,,
202503,ZIKA,2025,3,True,3,,,,
202504,ZIKA,2025,4,True,8,,,,
202505,ZIKA,2025,5,True,4,,,,
202506,ZIKA,2025,6,True,3,,,,
202507,ZIKA,2025,7,True,6,,,,
202508,ZIKA,2025,8,True,8,,,,
202509,ZIKA,2025,9,True,5,,,,
202510,ZIKA,2025,10,True,4,,,,
202511,ZIKA,2025,11,True,6,,,,
202512,ZIKA,2025,12,True,8,,,,
202513,ZIKA,2025,13,True,7,,,,
202514,ZIKA,2025,14,True,14,,,,
202515,ZIKA,2025,15,True,9,,,,
202516,ZIKA,2025,16,True,9,,,,
202517,ZIKA,2025,17,True,21,,,,
202518,ZIKA,2025,18,True,9,,,,
202519,ZIKA,2025,19,True,16,,,,
202520,ZIKA,2025,20,True,10,,,,
202521,ZIKA,2025,21,True,7,,,,
202522,ZIKA,2025,22,True,5,,,,
202523,ZIKA,2025,23,True,11,,,,
202524,ZIKA,2025,24,True,19,,,,
202525,ZIKA,2025,25,True,6,,,,
202526,ZIKA,2025,26,True,8,,,,
202527,ZIKA,2025,27,True,12,,,,
202528,ZIKA,2025,28,True,8,,,,
202529,ZIKA,2025,29,True,10,,,,
202530,ZIKA,2025,30,True,23,,,,
202531,ZIKA,2025,31,True,21,,,,
202532,ZIKA,2025,32,True,33,,,,
202533,ZIKA,2025,33,True,40,,,,
202534,ZIKA,2025,34,True,23,,,,
202535,ZIKA,2025,35,True,29,,,,
202536,ZIKA,2025,36,True,30,,,,
202537,ZIKA,2025,37,True,35,,,,
202538,ZIKA,2025,38,True,33,,,,
202539,ZIKA,2025,39,True,38,,,,
202540,ZIKA,2025,40,True,33,,,,
202541,ZIKA,2025,41,True,22,,,,
202542,ZIKA,2025,42,True,23,,,,
202543,ZIKA,2025,43,True,25,,,,
202544,ZIKA,2025,44,True,28,,,,
202545,ZIKA,2025,45,True,34,,,,
202546,ZIKA,2025,46,True,18,,,,
202547,ZIKA,2025,47,True,20,,,,
202548,ZIKA,2025,48,True,20,,,,
202549,ZIKA,2025,49,True,20,,,,
202550,ZIKA,2025,50,True,20,,,,
202551,ZIKA,2025,51,True,7,,,,
202552,ZIKA,2025,52,True,2,,,,
202553,ZIKA,2025,53,True,3,,,,
202601,ZIKA,2026,1,False,1,0.0,19.0,0.0,29.0
202602,ZIKA,2026,2,False,2,0.0,20.0,0.0,30.0
202603,ZIKA,2026,3,False,3,0.0,21.0,0.0,31.0
202604,ZIKA,2026,4,False,8,2.0,26.0,0.0,36.0
202605,ZIKA,2026,5,False,4,0.0,22.0,0.0,32.0
202606,ZIKA,2026,6,False,3,0.0,21.0,0.0,31.0
202607,ZIKA,2026,7,False,6,0.0,24.0,0.0,34.0
202608,ZIKA,2026,8,False,8,2.0,26.0,0.0,36.0
202609,ZIKA,2026,9,False,5,0.0,23.0,0.0,33.0
202610,ZIKA,2026,10,False,4,0.0,22.0,0.0,32.0
202611,ZIKA,2026,11,False,6,0.0,24.0,0.0,34.0
202612,ZIKA,2026,12,False,8,2.0,26.0,0.0,36.0
202613,ZIKA,2026,13,False,7,1.0,25.0,0.0,35.0
202614,ZIKA,2026,14,False,14,8.0,32.0,0.0,42.0
202615,ZIKA,2026,15,False,9,3.0,27.0,0.0,37.0
202616,ZIKA,2026,16,False,9,3.0,27.0,0.0,37.0
202617,ZIKA,2026,17,False,21,15.0,39.0,7.0,49.0
202618,ZIKA,2026,18,False,9,3.0,27.0,0.0,37.0
202619,ZIKA,2026,19,False,16,10.0,34.0,2.0,44.0
202620,ZIKA,2026,20,False,10,4.0,28.0,0.0,38.0
202621,ZIKA,2026,21,False,7,1.0,25.0,0.0,35.0
202622,ZIKA,2026,22,False,5,0.0,23.0,0.0,33.0
202623,ZIKA,2026,23,False,11,5.0,29.0,0.0,39.0
202624,ZIKA,2026,24,False,19,13.0,37.0,5.0,47.0
202625,ZIKA,2026,25,False,6,0.0,24.0,0.0,34.0
202626,ZIKA,2026,26,False,8,2.0,26.0,0.0,36.0
202627,ZIKA,2026,27,False,12,6.0,30.0,0.0,40.0
202628,ZIKA,2026,28,False,8,2.0,26.0,0.0,36.0
202629,ZIKA,2026,29,False,10,4.0,28.0,0.0,38.0
202630,ZIKA,2026,30,False,23,17.0,41.0,9.0,51.0
202631,ZIKA,2026,31,False,21,15.0,39.0,7.0,49.0
202632,ZIKA,2026,32,False,33,27.0,51.0,19.0,61.0
202633,ZIKA,2026,33,False,40,34.0,58.0,26.0,68.0
202634,ZIKA,2026,34,False,23,17.0,41.0,9.0,51.0
202635,ZIKA,2026,35,False,29,23.0,47.0,15.0,57.0
202636,ZIKA,2026,36,False,30,24.0,48.0,16.0,58.0
202637,ZIKA,2026,37,False,35,29.0,53.0,21.0,63.0
202638,ZIKA,2026,38,False,33,27.0,51.0,19.0,61.0
202639,ZIKA,2026,39,False,38,32.0,56.0,24.0,66.0
202640,ZIKA,2026,40,False,33,27.0,51.0,19.0,61.0
202641,ZIKA,2026,41,False,22,16.0,40.0,8.0,50.0
202642,ZIKA,2026,42,False,23,17.0,41.0,9.0,51.0
202643,ZIKA,2026,43,False,25,19.0,43.0,11.0,53.0
202644,ZIKA,2026,44,False,28,22.0,46.0,14.0,56.0
202645,ZIKA,2026,45,False,34,28.0,52.0,20.0,62.0
202646,ZIKA,2026,46,False,18,12.0,36.0,4.0,46.0
202647,ZIKA,2026,47,False,20,14.0,38.0,6.0,48.0
202648,ZIKA,2026,48,False,20,14.0,38.0,6.0,48.0
202649,ZIKA,2026,49,False,20,14.0,38.0,6.0,48.0
202650,ZIKA,2026,50,False,20,14.0,38.0,6.0,48.0
202651,ZIKA,2026,51,False,7,1.0,25.0,0.0,35.0
202652,ZIKA,2026,52,False,2,0.0,20.0,0.0,30.0
201301,CHIKUNGUNYA,2013,1,True,0,,,,
201302,CHIKUNGUNYA,2013,2,True,0,,,,
201303,CHIKUNGUNYA,2013,3,True,0,,,,
201304,CHIKUNGUNYA,2013,4,True,0,,,,
201305,CHIKUNGUNYA,2013,5,True,0,,,,
201306,CHIKUNGUNYA,2013,6,True,0,,,,
201307,CHIKUNGUNYA,2013,7,True,0,,,,
201308,CHIKUNGUNYA,2013,8,True,0,,,,
201309,CHIKUNGUNYA,2013,9,True,0,,,,
201310,CHIKUNGUNYA,2013,10,True,0,,,,
201311,CHIKUNGUNYA,2013,11,True,0,,,,
201312,CHIKUNGUNYA,2013,12,True,0,,,,
201313,CHIKUNGUNYA,2013,13,True,0,,,,
201314,CHIKUNGUNYA,2013,14,True,0,,,,
201315,CHIKUNGUNYA,2013,15,True,0,,,,
201316,CHIKUNGUNYA,2013,16,True,0,,,,
201317,CHIKUNGUNYA,2013,17,True,0,,,,
201318,CHIKUNGUNYA,2013,18,True,0,,,,
201319,CHIKUNGUNYA,2013,19,True,0,,,,
201320,CHIKUNGUNYA,2013,20,True,0,,,,
201321,CHIKUNGUNYA,2013,21,True,0,,,,
201322,CHIKUNGUNYA,2013,22,True,0,,,,
201323,CHIKUNGUNYA,2013,23,True,0,,,,
201324,CHIKUNGUNYA,2013,24,True,0,,,,
201325,CHIKUNGUNYA,2013,25,True,0,,,,
201326,CHIKUNGUNYA,2013,26,True,0,,,,
201327,CHIKUNGUNYA,2013,27,True,0,,,,
201328,CHIKUNGUNYA,2013,28,True,0,,,,
201329,CHIKUNGUNYA,2013,29,True,0,,,,
201330,CHIKUNGUNYA,2013,30,True,0,,,,
201331,CHIKUNGUNYA,2013,31,True,0,,,,
201332,CHIKUNGUNYA,2013,32,True,0,,,,
201333,CHIKUNGUNYA,2013,33,True,0,,,,
201334,CHIKUNGUNYA,2013,34,True,0,,,,
201335,CHIKUNGUNYA,2013,35,True,0,,,,
201336,CHIKUNGUNYA,2013,36,True,0,,,,
201337,CHIKUNGUNYA,2013,37,True,0,,,,
201338,CHIKUNGUNYA,2013,38,True,0,,,,
201339,CHIKUNGUNYA,2013,39,True,0,,,,
201340,CHIKUNGUNYA,2013,40,True,0,,,,
201341,CHIKUNGUNYA,2013,41,True,0,,,,
201342,CHIKUNGUNYA,2013,42,True,0,,,,
201343,CHIKUNGUNYA,2013,43,True,0,,,,
201344,CHIKUNGUNYA,2013,44,True,0,,,,
201345,CHIKUNGUNYA,2013,45,True,0,,,,
201346,CHIKUNGUNYA,2013,46,True,0,,,,
201347,CHIKUNGUNYA,2013,47,True,0,,,,
201348,CHIKUNGUNYA,2013,48,True,0,,,,
201349,CHIKUNGUNYA,2013,49,True,0,,,,
201350,CHIKUNGUNYA,2013,50,True,0,,,,
201351,CHIKUNGUNYA,2013,51,True,0,,,,
201352,CHIKUNGUNYA,2013,52,True,0,,,,
201401,CHIKUNGUNYA,2014,1,True,0,,,,
201402,CHIKUNGUNYA,2014,2,True,0,,,,
201403,CHIKUNGUNYA,2014,3,True,0,,,,
201404,CHIKUNGUNYA,2014,4,True,0,,,,
201405,CHIKUNGUNYA,2014,5,True,0,,,,
201406,CHIKUNGUNYA,2014,6,True,0,,,,
201407,CHIKUNGUNYA,2014,7,True,0,,,,
201408,CHIKUNGUNYA,2014,8,True,0,,,,
201409,CHIKUNGUNYA,2014,9,True,0,,,,
201410,CHIKUNGUNYA,2014,10,True,0,,,,
201411,CHIKUNGUNYA,2014,11,True,0,,,,
201412,CHIKUNGUNYA,2014,12,True,0,,,,
201413,CHIKUNGUNYA,2014,13,True,0,,,,
201414,CHIKUNGUNYA,2014,14,True,0,,,,
201415,CHIKUNGUNYA,2014,15,True,0,,,,
201416,CHIKUNGUNYA,2014,16,True,0,,,,
201417,CHIKUNGUNYA,2014,17,True,0,,,,
201418,CHIKUNGUNYA,2014,18,True,0,,,,
201419,CHIKUNGUNYA,2014,19,True,0,,,,
201420,CHIKUNGUNYA,2014,20,True,0,,,,
201421,CHIKUNGUNYA,2014,21,True,0,,,,
201422,CHIKUNGUNYA,2014,22,True,0,,,,
201423,CHIKUNGUNYA,2014,23,True,0,,,,
201424,CHIKUNGUNYA,2014,24,True,0,,,,
201425,CHIKUNGUNYA,2014,25,True,0,,,,
201426,CHIKUNGUNYA,2014,26,True,0,,,,
201427,CHIKUNGUNYA,2014,27,True,0,,,,
201428,CHIKUNGUNYA,2014,28,True,0,,,,
201429,CHIKUNGUNYA,2014,29,True,0,,,,
201430,CHIKUNGUNYA,2014,30,True,0,,,,
201431,CHIKUNGUNYA,2014,31,True,0,,,,
201432,CHIKUNGUNYA,2014,32,True,0,,,,
201433,CHIKUNGUNYA,2014,33,True,0,,,,
201434,CHIKUNGUNYA,2014,34,True,0,,,,
201435,CHIKUNGUNYA,2014,35,True,0,,,,
201436,CHIKUNGUNYA,2014,36,True,0,,,,
201437,CHIKUNGUNYA,2014,37,True,0,,,,
201438,CHIKUNGUNYA,2014,38,True,0,,,,
201439,CHIKUNGUNYA,2014,39,True,0,,,,
201440,CHIKUNGUNYA,2014,40,True,0,,,,
201441,CHIKUNGUNYA,2014,41,True,0,,,,
201442,CHIKUNGUNYA,2014,42,True,0,,,,
201443,CHIKUNGUNYA,2014,43,True,0,,,,
201444,CHIKUNGUNYA,2014,44,True,0,,,,
201445,CHIKUNGUNYA,2014,45,True,0,,,,
201446,CHIKUNGUNYA,2014,46,True,0,,,,
201447,CHIKUNGUNYA,2014,47,True,0,,,,
201448,CHIKUNGUNYA,2014,48,True,0,,,,
201449,CHIKUNGUNYA,2014,49,True,0,,,,
201450,CHIKUNGUNYA,2014,50,True,0,,,,
201451,CHIKUNGUNYA,2014,51,True,0,,,,
201452,CHIKUNGUNYA,2014,52,True,0,,,,
201453,CHIKUNGUNYA,2014,53,True,0,,,,
201501,CHIKUNGUNYA,2015,1,True,0,,,,
201502,CHIKUNGUNYA,2015,2,True,0,,,,
201503,CHIKUNGUNYA,2015,3,True,0,,,,
201504,CHIKUNGUNYA,2015,4,True,0,,,,
201505,CHIKUNGUNYA,2015,5,True,0,,,,
201506,CHIKUNGUNYA,2015,6,True,2,,,,
201507,CHIKUNGUNYA,2015,7,True,1,,,,
201508,CHIKUNGUNYA,2015,8,True,1,,,,
201509,CHIKUNGUNYA,2015,9,True,0,,,,
201510,CHIKUNGUNYA,2015,10,True,0,,,,
201511,CHIKUNGUNYA,2015,11,True,0,,,,
201512,CHIKUNGUNYA,2015,12,True,0,,,,
201513,CHIKUNGUNYA,2015,13,True,0,,,,
201514,CHIKUNGUNYA,2015,14,True,0,,,,
201515,CHIKUNGUNYA,2015,15,True,0,,,,
201516,CHIKUNGUNYA,2015,16,True,1,,,,
201517,CHIKUNGUNYA,2015,17,True,0,,,,
201518,CHIKUNGUNYA,2015,18,True,1,,,,
201519,CHIKUNGUNYA,2015,19,True,0,,,,
201520,CHIKUNGUNYA,2015,20,True,0,,,,
201521,CHIKUNGUNYA,2015,21,True,0,,,,
201522,CHIKUNGUNYA,2015,22,True,0,,,,
201523,CHIKUNGUNYA,2015,23,True,0,,,,
201524,CHIKUNGUNYA,2015,24,True,0,,,,
201525,CHIKUNGUNYA,2015,25,True,0,,,,
201526,CHIKUNGUNYA,2015,26,True,0,,,,
201527,CHIKUNGUNYA,2015,27,True,0,,,,
201528,CHIKUNGUNYA,2015,28,True,1,,,,
201529,CHIKUNGUNYA,2015,29,True,0,,,,
201530,CHIKUNGUNYA,2015,30,True,0,,,,
201531,CHIKUNGUNYA,2015,31,True,1,,,,
201532,CHIKUNGUNYA,2015,32,True,0,,,,
201533,CHIKUNGUNYA,2015,33,True,1,,,,
201534,CHIKUNGUNYA,2015,34,True,0,,,,
201535,CHIKUNGUNYA,2015,35,True,0,,,,
201536,CHIKUNGUNYA,2015,36,True,0,,,,
201537,CHIKUNGUNYA,2015,37,True,0,,,,
201538,CHIKUNGUNYA,2015,38,True,1,,,,
201539,CHIKUNGUNYA,2015,39,True,0,,,,
201540,CHIKUNGUNYA,2015,40,True,14,,,,
201541,CHIKUNGUNYA,2015,41,True,3,,,,
201542,CHIKUNGUNYA,2015,42,True,7,,,,
201543,CHIKUNGUNYA,2015,43,True,11,,,,
201544,CHIKUNGUNYA,2015,44,True,6,,,,
201545,CHIKUNGUNYA,2015,45,True,30,,,,
201546,CHIKUNGUNYA,2015,46,True,15,,,,
201547,CHIKUNGUNYA,2015,47,True,39,,,,
201548,CHIKUNGUNYA,2015,48,True,29,,,,
201549,CHIKUNGUNYA,2015,49,True,64,,,,
201550,CHIKUNGUNYA,2015,50,True,69,,,,
201551,CHIKUNGUNYA,2015,51,True,76,,,,
201552,CHIKUNGUNYA,2015,52,True,52,,,,
201601,CHIKUNGUNYA,2016,1,True,45,,,,
201602,CHIKUNGUNYA,2016,2,True,42,,,,
201603,CHIKUNGUNYA,2016,3,True,55,,,,
201604,CHIKUNGUNYA,2016,4,True,81,,,,
201605,CHIKUNGUNYA,2016,5,True,91,,,,
201606,CHIKUNGUNYA,2016,6,True,132,,,,
201607,CHIKUNGUNYA,2016,7,True,159,,,,
201608,CHIKUNGUNYA,2016,8,True,200,,,,
201609,CHIKUNGUNYA,2016,9,True,221,,,,
201610,CHIKUNGUNYA,2016,10,True,206,,,,
201611,CHIKUNGUNYA,2016,11,True,236,,,,
201612,CHIKUNGUNYA,2016,12,True,179,,,,
201613,CHIKUNGUNYA,2016,13,True,252,,,,
201614,CHIKUNGUNYA,2016,14,True,403,,,,
201615,CHIKUNGUNYA,2016,15,True,287,,,,
201616,CHIKUNGUNYA,2016,16,True,769,,,,
201617,CHIKUNGUNYA,2016,17,True,349,,,,
201618,CHIKUNGUNYA,2016,18,True,343,,,,
201619,CHIKUNGUNYA,2016,19,True,239,,,,
201620,CHIKUNGUNYA,2016,20,True,243,,,,
201621,CHIKUNGUNYA,2016,21,True,205,,,,
201622,CHIKUNGUNYA,2016,22,True,138,,,,
201623,CHIKUNGUNYA,2016,23,True,124,,,,
201624,CHIKUNGUNYA,2016,24,True,208,,,,
201625,CHIKUNGUNYA,2016,25,True,111,,,,
201626,CHIKUNGUNYA,2016,26,True,163,,,,
201627,CHIKUNGUNYA,2016,27,True,144,,,,
201628,CHIKUNGUNYA,2016,28,True,118,,,,
201629,CHIKUNGUNYA,2016,29,True,124,,,,
201630,CHIKUNGUNYA,2016,30,True,109,,,,
201631,CHIKUNGUNYA,2016,31,True,124,,,,
201632,CHIKUNGUNYA,2016,32,True,126,,,,
201633,CHIKUNGUNYA,2016,33,True,194,,,,
201634,CHIKUNGUNYA,2016,34,True,166,,,,
201635,CHIKUNGUNYA,2016,35,True,86,,,,
201636,CHIKUNGUNYA,2016,36,True,56,,,,
201637,CHIKUNGUNYA,2016,37,True,61,,,,
201638,CHIKUNGUNYA,2016,38,True,48,,,,
201639,CHIKUNGUNYA,2016,39,True,54,,,,
201640,CHIKUNGUNYA,2016,40,True,59,,,,
201641,CHIKUNGUNYA,2016,41,True,35,,,,
201642,CHIKUNGUNYA,2016,42,True,59,,,,
201643,CHIKUNGUNYA,2016,43,True,36,,,,
201644,CHIKUNGUNYA,2016,44,True,18,,,,
201645,CHIKUNGUNYA,2016,45,True,24,,,,
201646,CHIKUNGUNYA,2016,46,True,20,,,,
201647,CHIKUNGUNYA,2016,47,True,39,,,,
201648,CHIKUNGUNYA,2016,48,True,26,,,,
201649,CHIKUNGUNYA,2016,49,True,23,,,,
201650,CHIKUNGUNYA,2016,50,True,27,,,,
201651,CHIKUNGUNYA,2016,51,True,38,,,,
201652,CHIKUNGUNYA,2016,52,True,35,,,,
201701,CHIKUNGUNYA,2017,1,True,27,,,,
201702,CHIKUNGUNYA,2017,2,True,18,,,,
201703,CHIKUNGUNYA,2017,3,True,36,,,,
201704,CHIKUNGUNYA,2017,4,True,24,,,,
201705,CHIKUNGUNYA,2017,5,True,18,,,,
201706,CHIKUNGUNYA,2017,6,True,21,,,,
201707,CHIKUNGUNYA,2017,7,True,35,,,,
201708,CHIKUNGUNYA,2017,8,True,33,,,,
201709,CHIKUNGUNYA,2017,9,True,8,,,,
201710,CHIKUNGUNYA,2017,10,True,24,,,,
201711,CHIKUNGUNYA,2017,11,True,22,,,,
201712,CHIKUNGUNYA,2017,12,True,22,,,,
201713,CHIKUNGUNYA,2017,13,True,24,,,,
201714,CHIKUNGUNYA,2017,14,True,15,,,,
201715,CHIKUNGUNYA,2017,15,True,12,,,,
201716,CHIKUNGUNYA,2017,16,True,15,,,,
201717,CHIKUNGUNYA,2017,17,True,23,,,,
201718,CHIKUNGUNYA,2017,18,True,25,,,,
201719,CHIKUNGUNYA,2017,19,True,33,,,,
201720,CHIKUNGUNYA,2017,20,True,20,,,,
201721,CHIKUNGUNYA,2017,21,True,23,,,,
201722,CHIKUNGUNYA,2017,22,True,21,,,,
201723,CHIKUNGUNYA,2017,23,True,26,,,,
201724,CHIKUNGUNYA,2017,24,True,17,,,,
201725,CHIKUNGUNYA,2017,25,True,30,,,,
201726,CHIKUNGUNYA,2017,26,True,37,,,,
201727,CHIKUNGUNYA,2017,27,True,18,,,,
201728,CHIKUNGUNYA,2017,28,True,14,,,,
201729,CHIKUNGUNYA,2017,29,True,20,,,,
201730,CHIKUNGUNYA,2017,30,True,21,,,,
201731,CHIKUNGUNYA,2017,31,True,21,,,,
201732,CHIKUNGUNYA,2017,32,True,14,,,,
201733,CHIKUNGUNYA,2017,33,True,23,,,,
201734,CHIKUNGUNYA,2017,34,True,26,,,,
201735,CHIKUNGUNYA,2017,35,True,27,,,,
201736,CHIKUNGUNYA,2017,36,True,15,,,,
201737,CHIKUNGUNYA,2017,37,True,26,,,,
201738,CHIKUNGUNYA,2017,38,True,38,,,,
201739,CHIKUNGUNYA,2017,39,True,76,,,,
201740,CHIKUNGUNYA,2017,40,True,22,,,,
201741,CHIKUNGUNYA,2017,41,True,12,,,,
201742,CHIKUNGUNYA,2017,42,True,25,,,,
201743,CHIKUNGUNYA,2017,43,True,24,,,,
201744,CHIKUNGUNYA,2017,44,True,7,,,,
201745,CHIKUNGUNYA,2017,45,True,7,,,,
201746,CHIKUNGUNYA,2017,46,True,9,,,,
201747,CHIKUNGUNYA,2017,47,True,10,,,,
201748,CHIKUNGUNYA,2017,48,True,21,,,,
201749,CHIKUNGUNYA,2017,49,True,11,,,,
201750,CHIKUNGUNYA,2017,50,True,15,,,,
201751,CHIKUNGUNYA,2017,51,True,11,,,,
201752,CHIKUNGUNYA,2017,52,True,0,,,,
201801,CHIKUNGUNYA,2018,1,True,10,,,,
201802,CHIKUNGUNYA,2018,2,True,10,,,,
201803,CHIKUNGUNYA,2018,3,True,11,,,,
201804,CHIKUNGUNYA,2018,4,True,7,,,,
201805,CHIKUNGUNYA,2018,5,True,6,,,,
201806,CHIKUNGUNYA,2018,6,True,2,,,,
201807,CHIKUNGUNYA,2018,7,True,7,,,,
201808,CHIKUNGUNYA,2018,8,True,12,,,,
201809,CHIKUNGUNYA,2018,9,True,13,,,,
201810,CHIKUNGUNYA,2018,10,True,6,,,,
201811,CHIKUNGUNYA,2018,11,True,9,,,,
201812,CHIKUNGUNYA,2018,12,True,5,,,,
201813,CHIKUNGUNYA,2018,13,True,5,,,,
201814,CHIKUNGUNYA,2018,14,True,27,,,,
201815,CHIKUNGUNYA,2018,15,True,11,,,,
201816,CHIKUNGUNYA,2018,16,True,9,,,,
201817,CHIKUNGUNYA,2018,17,True,34,,,,
201818,CHIKUNGUNYA,2018,18,True,20,,,,
201819,CHIKUNGUNYA,2018,19,True,30,,,,
201820,CHIKUNGUNYA,2018,20,True,42,,,,
201821,CHIKUNGUNYA,2018,21,True,16,,,,
201822,CHIKUNGUNYA,2018,22,True,15,,,,
201823,CHIKUNGUNYA,2018,23,True,13,,,,
201824,CHIKUNGUNYA,2018,24,True,36,,,,
201825,CHIKUNGUNYA,2018,25,True,17,,,,
201826,CHIKUNGUNYA,2018,26,True,12,,,,
201827,CHIKUNGUNYA,2018,27,True,11,,,,
201828,CHIKUNGUNYA,2018,28,True,13,,,,
